Case,Permutation_ID,Order1,Order2,Order3,Order4,Order5,Order6,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,PBESS1_kW,PBESS2_kW,PBESS3_kW,PBESS4_kW,PBESS5_kW,PBESS6_kW,P_BESS_total_kW,Vmin_pu,Lmax_pct,CritFrom,CritTo,BFS_converged,BFS_iterations,BFS_residual_pu,Thermal_feasible,OuterIterations,BisectionSweeps
P2/D2,354,18,14,17,16,30,33,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,355,18,14,16,33,30,17,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,356,18,14,16,33,17,30,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,357,18,14,16,30,33,17,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,358,18,14,16,30,17,33,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,359,18,14,16,17,33,30,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,360,18,14,16,17,30,33,14,16,17,18,30,33,56.8359375,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,207.421875,0.912112718670073,99.9805330591251,5,6,1,13,5.82531700375155e-13,1,2,1
P2/D2,361,17,33,30,18,16,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,362,17,33,30,18,14,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,363,17,33,30,16,18,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,364,17,33,30,16,14,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,365,17,33,30,14,18,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,366,17,33,30,14,16,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,367,17,33,18,30,16,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,368,17,33,18,30,14,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,369,17,33,18,16,30,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,370,17,33,18,16,14,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,371,17,33,18,14,30,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,372,17,33,18,14,16,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,373,17,33,16,30,18,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,374,17,33,16,30,14,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,375,17,33,16,18,30,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,376,17,33,16,18,14,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,377,17,33,16,14,30,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,378,17,33,16,14,18,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,379,17,33,14,30,18,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,380,17,33,14,30,16,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,381,17,33,14,18,30,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,382,17,33,14,18,16,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,383,17,33,14,16,30,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,384,17,33,14,16,18,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,0.146484375000006,61.962890625,212.548828125,0.908571929050526,99.9792939786098,5,6,1,13,8.13877317036351e-13,1,2,1
P2/D2,385,17,30,33,18,16,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,386,17,30,33,18,14,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,387,17,30,33,16,18,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,388,17,30,33,16,14,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,389,17,30,33,14,18,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,390,17,30,33,14,16,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,391,17,30,18,33,16,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,392,17,30,18,33,14,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,393,17,30,18,16,33,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,394,17,30,18,16,14,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,395,17,30,18,14,33,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,396,17,30,18,14,16,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,397,17,30,16,33,18,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,398,17,30,16,33,14,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,399,17,30,16,18,33,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,400,17,30,16,18,14,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,401,17,30,16,14,33,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,402,17,30,16,14,18,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,403,17,30,14,33,18,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,404,17,30,14,33,16,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,405,17,30,14,18,33,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,406,17,30,14,18,16,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,407,17,30,14,16,33,18,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,408,17,30,14,16,18,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,0.146484375000006,62.98828125,0.146484375000006,213.57421875,0.908571685283457,99.9799292604609,5,6,1,13,8.25844703078794e-13,1,2,1
P2/D2,409,17,18,33,30,16,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,410,17,18,33,30,14,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,411,17,18,33,16,30,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,412,17,18,33,16,14,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,413,17,18,33,14,30,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,414,17,18,33,14,16,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,415,17,18,30,33,16,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,416,17,18,30,33,14,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,417,17,18,30,16,33,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,418,17,18,30,16,14,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,419,17,18,30,14,33,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,420,17,18,30,14,16,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,421,17,18,16,33,30,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,422,17,18,16,33,14,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,423,17,18,16,30,33,14,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,424,17,18,16,30,14,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,425,17,18,16,14,33,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,426,17,18,16,14,30,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,427,17,18,14,33,30,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,428,17,18,14,33,16,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,429,17,18,14,30,33,16,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,430,17,18,14,30,16,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,431,17,18,14,16,33,30,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,432,17,18,14,16,30,33,14,16,17,18,30,33,0.146484375000006,0.146484375000006,150,55.6640625,0.146484375000006,0.146484375000006,206.25,0.912652115076328,99.9801572382758,5,6,1,13,5.37196943741625e-13,1,2,1
P2/D2,433,17,16,33,30,18,14,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,434,17,16,33,30,14,18,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,435,17,16,33,18,30,14,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,436,17,16,33,18,14,30,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,437,17,16,33,14,30,18,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,438,17,16,33,14,18,30,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,439,17,16,30,33,18,14,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,440,17,16,30,33,14,18,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,441,17,16,30,18,33,14,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,442,17,16,30,18,14,33,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,443,17,16,30,14,33,18,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,444,17,16,30,14,18,33,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,445,17,16,18,33,30,14,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,446,17,16,18,33,14,30,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,447,17,16,18,30,33,14,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,448,17,16,18,30,14,33,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,449,17,16,18,14,33,30,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,450,17,16,18,14,30,33,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,451,17,16,14,33,30,18,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,452,17,16,14,33,18,30,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,453,17,16,14,30,33,18,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,454,17,16,14,30,18,33,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,455,17,16,14,18,33,30,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,456,17,16,14,18,30,33,14,16,17,18,30,33,0.146484375000006,56.396484375,150,0.146484375000006,0.146484375000006,0.146484375000006,206.982421875,0.911873481515361,99.9802505974018,5,6,1,13,5.7078319221068e-13,1,2,1
P2/D2,457,17,14,33,30,18,16,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,458,17,14,33,30,16,18,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,459,17,14,33,18,30,16,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,460,17,14,33,18,16,30,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,461,17,14,33,16,30,18,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,462,17,14,33,16,18,30,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,463,17,14,30,33,18,16,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,464,17,14,30,33,16,18,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,465,17,14,30,18,33,16,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,466,17,14,30,18,16,33,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,467,17,14,30,16,33,18,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,468,17,14,30,16,18,33,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
P2/D2,469,17,14,18,33,30,16,14,16,17,18,30,33,57.275390625,0.146484375000006,150,0.146484375000006,0.146484375000006,0.146484375000006,207.861328125,0.911351668657066,99.9798927294804,5,6,1,13,6.04524480310866e-13,1,2,1
